Title,Genre,parent_genre_str,metadata,poster,year,IMDB Score,Runtime,runtime_normalized,primary_language,Premiere
one of us,documentary,documentary,movie title is one of us. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BMjM4NzY5NzY2MF5BMl5BanBnXkFtZTgwNDQwOTY0MzI@._V1_SX300.jpg,2017.0,7.1,95,0.44390243902439025,english,"October 20, 2017"
pieces of a woman,drama,drama,movie title is pieces of a woman. genre is drama. language is english.,https://m.media-amazon.com/images/M/MV5BYzY0Njg2OWMtYzA2My00NmJjLTk1ZDgtZDZhNTA4M2UzNDkwXkEyXkFqcGc@._V1_SX300.jpg,2021.0,7.1,126,0.5951219512195122,english,"January 7, 2021"
"ram dass, going home",documentary,documentary,"movie title is ram dass, going home. genre is documentary. language is english.",https://m.media-amazon.com/images/M/MV5BYWJiMWVmZTItMmFlMy00N2M3LWJiODUtZWVhNzUyYzQ0ZGQ0XkEyXkFqcGc@._V1_SX300.jpg,2018.0,7.1,31,0.13170731707317074,english,"April 6, 2018"
rooting for roona,documentary,documentary,movie title is rooting for roona. genre is documentary. language is bengali.,https://m.media-amazon.com/images/M/MV5BOTE4M2NlMzQtZjk0Ni00ODMxLWE4YWItYThkMGQxMjU0NDUzXkEyXkFqcGc@._V1_SX300.jpg,2020.0,7.1,41,0.1804878048780488,bengali,"October 15, 2020"
the devil all the time,psychological thriller,thriller,movie title is the devil all the time. genre is thriller. language is english.,https://m.media-amazon.com/images/M/MV5BYmExOWUxZDMtZmM1ZS00NjQ4LWEwODAtY2E0N2Y1Y2MzZTkwXkEyXkFqcGc@._V1_SX300.jpg,2020.0,7.1,138,0.6536585365853659,english,"September 16, 2020"
the dig,drama,drama,movie title is the dig. genre is drama. language is english.,https://m.media-amazon.com/images/M/MV5BZGEzZjNkMTgtOTZiYy00OWZmLWE1MjMtODllMzJkNzQ4M2FlXkEyXkFqcGc@._V1_SX300.jpg,2021.0,7.1,112,0.526829268292683,english,"January 29, 2021"
the great hack,documentary,documentary,movie title is the great hack. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BZDhmODFlMTQtYzU0YS00YTg4LWEyMTctZmRkZWYxMzgxMDFhXkEyXkFqcGc@._V1_SX300.jpg,2019.0,7.1,114,0.5365853658536586,english,"July 24, 2019"
the white tiger,drama,drama,movie title is the white tiger. genre is drama. language is english.,https://m.media-amazon.com/images/M/MV5BOWUyNDEyMDgtM2IwNy00MTllLWJiMzUtODQ2ODcxZjk4N2ExXkEyXkFqcGc@._V1_SX300.jpg,2021.0,7.1,125,0.5902439024390244,english,"January 22, 2021"
to all the boys i've loved before,romantic comedy,"romance, comedy","movie title is to all the boys i've loved before. genre is romance, comedy. language is english.",https://m.media-amazon.com/images/M/MV5BMjQ3NjM5MTAzN15BMl5BanBnXkFtZTgwODQzMDAwNjM@._V1_SX300.jpg,2018.0,7.1,99,0.46341463414634143,english,"August 17, 2018"
american murder: the family next door,documentary,documentary,movie title is american murder: the family next door. genre is documentary. language is english.,"https://m.media-amazon.com/images/M/MV5BNDM3OTlhM2EtNjQ3Ni00MmM1LTgzZDgtMGYxNGM4NjdmNDgxXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg",2020.0,7.2,82,0.3804878048780488,english,"September 30, 2020"
audrie & daisy,documentary,documentary,movie title is audrie & daisy. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BNzM3NDkyMjU1NV5BMl5BanBnXkFtZTgwNjQwNDc4OTE@._V1_SX300.jpg,2016.0,7.2,98,0.4585365853658536,english,"September 23, 2016"
first they killed my father,drama,drama,movie title is first they killed my father. genre is drama. language is khmer/english/french.,https://m.media-amazon.com/images/M/MV5BMTgzOTQ1NDUwOF5BMl5BanBnXkFtZTgwNjAwNTkwMzI@._V1_SX300.jpg,2017.0,7.2,136,0.6439024390243903,khmer,"September 15, 2017"
into the inferno,documentary,documentary,movie title is into the inferno. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BMTAyNzYyNjg1NzJeQTJeQWpwZ15BbWU4MDY4NzE1MzAy._V1_SX300.jpg,2016.0,7.2,107,0.5024390243902439,english,"October 28, 2016"
la originals,documentary,documentary,movie title is la originals. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BZDA1MTNlNGEtODI4NC00NjAxLWJiYWMtNTRhZWJhODRiZThjXkEyXkFqcGc@._V1_SX300.jpg,2020.0,7.2,92,0.4292682926829268,english,"April 10, 2020"
ladies first,documentary,documentary,movie title is ladies first. genre is documentary. language is english/hindi.,https://m.media-amazon.com/images/M/MV5BYjQxMDA3ZGMtZGFiNy00MzM1LWI1OTMtM2RhZDk4OWJkNGEwXkEyXkFqcGc@._V1_SX300.jpg,2018.0,7.2,39,0.17073170731707318,english,"March 8, 2018"
love per square foot,romantic comedy,"romance, comedy","movie title is love per square foot. genre is romance, comedy. language is hindi.",https://m.media-amazon.com/images/M/MV5BNzc1NDdmYTctMzI5Mi00MjNmLTg4MzQtM2NiNjlkNjA3MWFiXkEyXkFqcGc@._V1_SX300.jpg,2018.0,7.2,133,0.6292682926829268,hindi,"February 14, 2018"
paddleton,"drama, comedy","drama, comedy","movie title is paddleton. genre is drama, comedy. language is english.",https://m.media-amazon.com/images/M/MV5BY2I0ODk3NjgtMmEwYi00MzQxLThlMWUtZWViZmRjMTkwMjFlXkEyXkFqcGc@._V1_SX300.jpg,2019.0,7.2,89,0.4146341463414634,english,"February 22, 2019"
private life,drama,drama,movie title is private life. genre is drama. language is english.,https://m.media-amazon.com/images/M/MV5BMDBlOWZmZDItYjNlZi00ZDk3LTgyZGQtYzJhNjJhZDk3MTcyXkEyXkFqcGc@._V1_SX300.jpg,2018.0,7.2,124,0.5853658536585366,english,"October 5, 2018"
seventeen,"coming, of, age comedy, drama","drama, comedy","movie title is seventeen. genre is drama, comedy. language is spanish.",https://m.media-amazon.com/images/M/MV5BMjcwOTUwNDYtYzdjYS00NWE2LWJmNmEtN2U0YTBmODlkMTJiXkEyXkFqcGc@._V1_SX300.jpg,2019.0,7.2,99,0.46341463414634143,spanish,"October 18, 2019"
the disciple,drama,drama,movie title is the disciple. genre is drama. language is marathi.,https://m.media-amazon.com/images/M/MV5BOWMxMjQ4YTAtNWI1OS00MTIzLWJjNTItNGY1ZmNhYzlkMTdkXkEyXkFqcGc@._V1_SX300.jpg,2021.0,7.2,129,0.6097560975609756,marathi,"April 30, 2021"
the edge of democracy,documentary,documentary,movie title is the edge of democracy. genre is documentary. language is portuguese.,https://m.media-amazon.com/images/M/MV5BMzA1NWFiZGUtZjQ4Ni00NmE1LThjMzAtMjA0YzE1MzM2ODlmXkEyXkFqcGc@._V1_SX300.jpg,2019.0,7.2,121,0.5707317073170731,portuguese,"June 19, 2019"
the king,historical drama,drama,movie title is the king. genre is drama. language is english.,https://m.media-amazon.com/images/M/MV5BOTFhZTY4YWUtMmJjMy00OTE0LTlmZjctMDg5MTk4N2ZjZWNjXkEyXkFqcGc@._V1_SX300.jpg,2019.0,7.2,140,0.6634146341463415,english,"November 1, 2019"
the siege of jadotville,war,war,movie title is the siege of jadotville. genre is war. language is english.,https://m.media-amazon.com/images/M/MV5BNjJhZGY0NTUtOTI0Yi00NGY5LTk4ZWYtYmVmNGFiMTZiZTgwXkEyXkFqcGc@._V1_SX300.jpg,2016.0,7.2,108,0.5073170731707317,english,"October 7, 2016"
dolemite is my name,biopic,drama,movie title is dolemite is my name. genre is drama. language is english.,https://m.media-amazon.com/images/M/MV5BOTYyNGU3MDctZWU1NS00N2Y5LWE2MDUtOWFlMmVmM2IzNDQ5XkEyXkFqcGc@._V1_SX300.jpg,2019.0,7.3,118,0.5560975609756097,english,"October 25, 2019"
el camino: a breaking bad movie,crime drama,drama,movie title is el camino: a breaking bad movie. genre is drama. language is english.,https://m.media-amazon.com/images/M/MV5BMzBlNTdjZTctZTEzZi00MjY0LTgyNzMtNTk2ODI0Mjc3ZDQ5XkEyXkFqcGc@._V1_SX300.jpg,2019.0,7.3,121,0.5707317073170731,english,"October 11, 2019"
extremis,documentary,documentary,movie title is extremis. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BMjM5OTc3NzMyOF5BMl5BanBnXkFtZTgwMzU1MDU5OTE@._V1_SX300.jpg,2016.0,7.3,24,0.09756097560975609,english,"September 13, 2016"
father soldier son,documentary,documentary,movie title is father soldier son. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BMzM3MDUxZDAtYTI0MC00OGJkLTg1M2UtZDFiNmIwOThmNzYwXkEyXkFqcGc@._V1_SX300.jpg,2020.0,7.3,100,0.46829268292682924,english,"July 17, 2020"
get me roger stone,documentary,documentary,movie title is get me roger stone. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BZjExNjAxOWQtYmU5ZS00OGM4LTg0ZWUtNTE1MjJiYjZiYmE0XkEyXkFqcGc@._V1_SX300.jpg,2017.0,7.3,101,0.47317073170731705,english,"May 12, 2017"
i'm no longer here,drama,drama,movie title is i'm no longer here. genre is drama. language is spanish.,https://m.media-amazon.com/images/M/MV5BZTM3OWZjOTQtNTA0My00YTNkLWJhY2MtNWI5YzA1ZTE2Y2QxXkEyXkFqcGc@._V1_SX300.jpg,2020.0,7.3,105,0.4926829268292683,spanish,"May 27, 2020"
mucho mucho amor: the legend of walter mercado,documentary,documentary,movie title is mucho mucho amor: the legend of walter mercado. genre is documentary. language is spanish/english.,https://m.media-amazon.com/images/M/MV5BY2Q1NDlmNTItYzNjZC00NGFmLTgzNTUtNzE4NDUxNjQzOGIwXkEyXkFqcGc@._V1_SX300.jpg,2020.0,7.3,96,0.448780487804878,spanish,"July 8, 2020"
octonauts & the great barrier reef,animation,animation,movie title is octonauts & the great barrier reef. genre is animation. language is english.,https://m.media-amazon.com/images/M/MV5BMmQ3Mjc5NmItN2VhMy00YTQzLWFhN2ItYjNjNjc3OGZjNDY1XkEyXkFqcGc@._V1_SX300.jpg,2020.0,7.3,47,0.20975609756097563,english,"October 13, 2020"
okja,"action, adventure","adventure, action","movie title is okja. genre is adventure, action. language is english/korean.",https://m.media-amazon.com/images/M/MV5BMjQxMTcxNDgxN15BMl5BanBnXkFtZTgwOTczNTIzMjI@._V1_SX300.jpg,2017.0,7.3,121,0.5707317073170731,english,"June 28, 2017"
raat akeli hai,thriller,thriller,movie title is raat akeli hai. genre is thriller. language is hindi.,https://m.media-amazon.com/images/M/MV5BOWE0ZWNmNDktM2JiYy00NWZlLTliYTktYWNkMjdmMzQ3NjBiXkEyXkFqcGc@._V1_SX300.jpg,2020.0,7.3,149,0.7073170731707317,hindi,"July 31, 2020"
remastered: massacre at the stadium,documentary,documentary,movie title is remastered: massacre at the stadium. genre is documentary. language is english/spanish.,https://m.media-amazon.com/images/M/MV5BMWU2M2M3ZjQtNmE5My00MTY4LTliMDItOWQwNDhjYjkzZmIwXkEyXkFqcGc@._V1_SX300.jpg,2019.0,7.3,64,0.2926829268292683,english,"January 11, 2019"
remastered: the two killings of sam cooke,documentary,documentary,movie title is remastered: the two killings of sam cooke. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BZmZmNzI3MWEtYmFiNS00NjIzLWI2ZmYtZDBlNTY4NDNjMTM3XkEyXkFqcGc@._V1_SX300.jpg,2019.0,7.3,64,0.2926829268292683,english,"February 8, 2019"
secrets of the saqqara tomb,documentary,documentary,movie title is secrets of the saqqara tomb. genre is documentary. language is english/arabic.,https://m.media-amazon.com/images/M/MV5BNzliODQ3ZjMtYjM3YS00Y2NmLWE3NjktMDlhMjk4OWFkZjVjXkEyXkFqcGc@._V1_SX300.jpg,2020.0,7.3,114,0.5365853658536586,english,"October 28, 2020"
sitara: let girls dream,"animation, short",animation,movie title is sitara: let girls dream. genre is animation. language is english.,https://m.media-amazon.com/images/M/MV5BZWEzZDE2NmItMTliZS00MDkzLTg3MjktODhhYjQ0YjQwZTc0XkEyXkFqcGc@._V1_SX300.jpg,2020.0,7.3,15,0.053658536585365846,english,"March 8, 2020"
sky ladder: the art of cai guo-qiang,documentary,documentary,movie title is sky ladder: the art of cai guo-qiang. genre is documentary. language is english/mandarin.,https://m.media-amazon.com/images/M/MV5BMTUwNjY1NzQzMF5BMl5BanBnXkFtZTgwMDE1ODIyMDI@._V1_SX300.jpg,2016.0,7.3,79,0.36585365853658536,english,"October 14, 2016"
team foxcatcher,documentary,documentary,movie title is team foxcatcher. genre is documentary. language is english/russian.,https://m.media-amazon.com/images/M/MV5BZjE1NzcyNjYtNjFjMi00NDYwLWFjOWItZTRhNDkxMDU0NTc0XkEyXkFqcGc@._V1_SX300.jpg,2016.0,7.3,90,0.4195121951219512,english,"April 29, 2016"
the ballad of buster scruggs,western,western,movie title is the ballad of buster scruggs. genre is western. language is english.,https://m.media-amazon.com/images/M/MV5BOTc0MzZjYTktYzBlZC00MmViLTgyNDYtNjljNTcxMzdjODRkXkEyXkFqcGc@._V1_SX300.jpg,2018.0,7.3,132,0.624390243902439,english,"November 16, 2018"
the fundamentals of caring,"comedy, drama","drama, comedy","movie title is the fundamentals of caring. genre is drama, comedy. language is english.",https://m.media-amazon.com/images/M/MV5BMTA1Mjc4ODI0NzReQTJeQWpwZ15BbWU4MDQ3MzAwMjkx._V1_SX300.jpg,2016.0,7.3,97,0.4536585365853658,english,"June 24, 2016"
american factory,documentary,documentary,movie title is american factory. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BY2I1ZWJmNDUtMzc5OC00YzVmLTliZWItNTczZDQ0YTNiOTZjXkEyXkFqcGc@._V1_SX300.jpg,2019.0,7.4,110,0.5170731707317073,english,"August 21, 2019"
fire in paradise,documentary,documentary,movie title is fire in paradise. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BY2JiNzc5ODAtNWRkZi00YzJiLWExYjUtMDljMjFlYzE1MGViXkEyXkFqcGc@._V1_SX300.jpg,2019.0,7.4,39,0.17073170731707318,english,"November 1, 2019"
long shot,documentary,documentary,movie title is long shot. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BY2E2NDIwMGUtNmFkZC00NDFjLWI5ZWMtMTE1M2E2YTM1OWVlXkEyXkFqcGc@._V1_SX300.jpg,2017.0,7.4,40,0.175609756097561,english,"September 29, 2017"
miss americana,documentary,documentary,movie title is miss americana. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BYWY3ODNlZjEtZWU4Zi00YzBhLWE3YWMtMmMyMzZkZmYxOTMyXkEyXkFqcGc@._V1_SX300.jpg,2020.0,7.4,85,0.39512195121951216,english,"January 31, 2020"
period. end of sentence.,documentary,documentary,movie title is period. end of sentence.. genre is documentary. language is english/hindi.,https://m.media-amazon.com/images/M/MV5BOWEwZmI5MDQtODU4Ni00YTFkLTlmNzItOWFjYWU3MzRkN2IyXkEyXkFqcGc@._V1_SX300.jpg,2019.0,7.4,26,0.1073170731707317,english,"February 12, 2019"
shawn mendes: live in concert,concert film,"documentary, musical","movie title is shawn mendes: live in concert. genre is documentary, musical. language is english.",https://m.media-amazon.com/images/M/MV5BZjQxMjY4MTctZGQ1OC00M2ZjLWIyN2QtMzk4ZTAzOTY2ZGU0XkEyXkFqcGc@._V1_SX300.jpg,2020.0,7.4,87,0.4048780487804878,english,"November 25, 2020"
shirkers,documentary,documentary,movie title is shirkers. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BMWFkOGUwNjktNjQxNS00YTQ5LWE2NGQtN2QzODNiMWIyNzU1XkEyXkFqcGc@._V1_SX300.jpg,2018.0,7.4,97,0.4536585365853658,english,"October 26, 2018"
the black godfather,documentary,documentary,movie title is the black godfather. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BNzdhOWNkMzEtYjRmYS00ZjdjLWE3MDctMzNjMmRmOGVkODJmXkEyXkFqcGc@._V1_SX300.jpg,2019.0,7.4,118,0.5560975609756097,english,"June 7, 2019"
the irishman: in conversation,"aftershow, interview",other,movie title is the irishman: in conversation. genre is other. language is english.,https://m.media-amazon.com/images/M/MV5BMjZlMDdiMGEtZDIzZC00NTFlLWFkODctZDg1YjkyODE1ZGYyXkEyXkFqcGc@._V1_SX300.jpg,2019.0,7.4,23,0.09268292682926829,english,"November 27, 2019"
the speed cubers,documentary,documentary,movie title is the speed cubers. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BZWY4ZThlYTUtNjY0Mi00NmE5LTgwZTItM2ZiN2I4YzBiZGE1XkEyXkFqcGc@._V1_SX300.jpg,2020.0,7.4,40,0.175609756097561,english,"July 29, 2020"
they'll love me when i'm dead,documentary,documentary,movie title is they'll love me when i'm dead. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BMjEwNzExNzU2Ml5BMl5BanBnXkFtZTgwMjIyNDI0NjM@._V1_SX300.jpg,2018.0,7.4,98,0.4585365853658536,english,"November 2, 2018"
tig,documentary,documentary,movie title is tig. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BMTQ4MTQ5NDU2OV5BMl5BanBnXkFtZTgwMzY4NzExNjE@._V1_SX300.jpg,2015.0,7.4,80,0.37073170731707317,english,"July 17, 2015"
"barbra: the music, the mem'ries, the magic!",concert film,"documentary, musical","movie title is barbra: the music, the mem'ries, the magic!. genre is documentary, musical. language is english.",https://m.media-amazon.com/images/M/MV5BOTA5ODQ2MDktZmU1OC00YmM5LTk2MjgtODQ4ZWUwN2ZiMmZmXkEyXkFqcGc@._V1_SX300.jpg,2017.0,7.5,108,0.5073170731707317,english,"November 22, 2017"
blackpink: light up the sky,documentary,documentary,movie title is blackpink: light up the sky. genre is documentary. language is korean.,https://m.media-amazon.com/images/M/MV5BNjNhOGUxYTAtZDFhNC00ZjVmLWEyNmEtOWMxZjdjMjMyMjlmXkEyXkFqcGc@._V1_SX300.jpg,2020.0,7.5,79,0.36585365853658536,korean,"October 14, 2020"
city of joy,documentary,documentary,movie title is city of joy. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BMDU5Nzc2YWMtNzY1Mi00NmUxLTlmZTMtN2NjZDY5MzU4ZWY4XkEyXkFqcGc@._V1_SX300.jpg,2018.0,7.5,74,0.3414634146341463,english,"September 7, 2018"
dick johnson is dead,documentary,documentary,movie title is dick johnson is dead. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BOTQyN2E1NDMtN2MyNy00YjI2LTliYTctZDU2OTA4YTQ1NTU5XkEyXkFqcGc@._V1_SX300.jpg,2020.0,7.5,90,0.4195121951219512,english,"October 2, 2020"
homecoming: a film by beyonce,documentary,documentary,movie title is homecoming: a film by beyonce. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BZDEzODFjZDUtYjFhMy00OTdiLThiMzctYzg5Yjc4ZTVkMmQ3XkEyXkFqcGc@._V1_SX300.jpg,2019.0,7.5,137,0.6487804878048781,english,"April 17, 2019"
invader zim: enter the florpus,"animation, science fiction","animation, scifi","movie title is invader zim: enter the florpus. genre is animation, scifi. language is english.",https://m.media-amazon.com/images/M/MV5BNjRkZDY0MzgtZTg0NC00Yzc0LWI3MTAtZDQ5NDczMjFlMTEzXkEyXkFqcGc@._V1_SX300.jpg,2019.0,7.5,71,0.3268292682926829,english,"August 16, 2019"
joan didion: the center will not hold,documentary,documentary,movie title is joan didion: the center will not hold. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BYWUzYmZmNDAtOGU2OC00YjkxLWIwN2ItNTI1YWEzNTE1MGJiXkEyXkFqcGc@._V1_SX300.jpg,2017.0,7.5,98,0.4585365853658536,english,October 27. 2017
john mulaney & the sack lunch bunch,variety show,other,movie title is john mulaney & the sack lunch bunch. genre is other. language is english.,https://m.media-amazon.com/images/M/MV5BYjBiMjMzOGEtZTEyYS00OWUwLTg2OWYtMWYzMTA1ZTg3ZTgxXkEyXkFqcGc@._V1_SX300.jpg,2019.0,7.5,70,0.32195121951219513,english,"December 24, 2019"
reversing roe,documentary,documentary,movie title is reversing roe. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BOTg1NzE4NDcxMl5BMl5BanBnXkFtZTgwNzE2MzEzNjM@._V1_SX300.jpg,2018.0,7.5,99,0.46341463414634143,english,"September 13, 2018"
the white helmets,documentary,documentary,movie title is the white helmets. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BMjVlNzYxMmUtNzY0OS00OGQzLTk5ODctN2UyNTdmZTEwYTQ5XkEyXkFqcGc@._V1_SX300.jpg,2016.0,7.5,40,0.175609756097561,english,September 16. 2016
athlete a,documentary,documentary,movie title is athlete a. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BODg3MjFlOGMtMjI0Yi00ZWM1LTk4YzUtMzMwYzExMzE5YmMwXkEyXkFqcGc@._V1_SX300.jpg,2020.0,7.6,104,0.4878048780487805,english,"June 24, 2020"
ludo,"anthology, dark comedy",comedy,movie title is ludo. genre is comedy. language is hindi.,https://m.media-amazon.com/images/M/MV5BYmI3ZDU2ODQtODBjYy00NDZiLTg4ZWEtMjAzZDI1OTY1OGY4XkEyXkFqcGc@._V1_SX300.jpg,2020.0,7.6,149,0.7073170731707317,hindi,"November 12, 2020"
quincy,documentary,documentary,movie title is quincy. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BZjFiYjM0OTctNzRlMy00ODcwLThiNWYtOTUwMjFlMWQxM2Q0XkEyXkFqcGc@._V1_SX300.jpg,2018.0,7.6,124,0.5853658536585366,english,"September 21, 2018"
tell me who i am,documentary,documentary,movie title is tell me who i am. genre is documentary. language is english.,"https://m.media-amazon.com/images/M/MV5BZmU5YWE0MDctMGRlMS00Y2IxLWI0ZTQtNmQ5ZDUxZGU0YzI2XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg",2019.0,7.6,85,0.39512195121951216,english,"October 18, 2019"
the bleeding edge,documentary,documentary,movie title is the bleeding edge. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BZjcyZDE2MjMtNTM2MC00ODEyLThjOTktMzg0NTMwNjdhY2Y0XkEyXkFqcGc@._V1_SX300.jpg,2018.0,7.6,100,0.46829268292682924,english,"July 27, 2018"
the social dilemma,documentary,documentary,movie title is the social dilemma. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BNGQyY2E1M2EtZTkzNy00YjYyLWFjMGQtNTI1OGE4Yjc4MTZiXkEyXkFqcGc@._V1_SX300.jpg,2020.0,7.6,94,0.43902439024390244,english,"September 9, 2020"
the two popes,drama,drama,movie title is the two popes. genre is drama. language is english.,https://m.media-amazon.com/images/M/MV5BN2NlYjdkOGEtMGYyOC00MzM5LWE5MzYtYzUyZjE3NTM5NGIyXkEyXkFqcGc@._V1_SX300.jpg,2019.0,7.6,125,0.5902439024390244,english,"December 20, 2019"
"what happened, miss simone?",documentary,documentary,"movie title is what happened, miss simone?. genre is documentary. language is english.",https://m.media-amazon.com/images/M/MV5BZGNmNTdiM2YtMDkyZC00OGFhLTgwNTktMDczODFjM2Y0MDVjXkEyXkFqcGc@._V1_SX300.jpg,2015.0,7.6,84,0.39024390243902435,english,"June 26, 2015"
yeh ballet,drama,drama,movie title is yeh ballet. genre is drama. language is hindi.,https://m.media-amazon.com/images/M/MV5BMjk4YjcxMGItYzc1OC00ZWY3LThmZmUtNWM5MWY5NzliZjFkXkEyXkFqcGc@._V1_SX300.jpg,2020.0,7.6,117,0.5512195121951219,hindi,"February 21, 2020"
anima,"musical, short",musical,movie title is anima. genre is musical. language is english.,https://m.media-amazon.com/images/M/MV5BMTZmZmMzZDctZjk2Ny00YmMzLThhZWMtMTFmYTgzZWUxNWNlXkEyXkFqcGc@._V1_SX300.jpg,2019.0,7.7,15,0.053658536585365846,english,"June 27, 2019"
beasts of no nation,war drama,"war, drama","movie title is beasts of no nation. genre is war, drama. language is english/akan.",https://m.media-amazon.com/images/M/MV5BMTYwMzMzMDI0NF5BMl5BanBnXkFtZTgwNDQ3NjI3NjE@._V1_SX300.jpg,2015.0,7.7,136,0.6439024390243903,english,"October 16, 2015"
brene brown: the call to courage,documentary,documentary,movie title is brene brown: the call to courage. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BOTg5Y2YzMmYtMDZkZi00NTI4LTkzZWMtMzA0YzM4NzRkZmMwXkEyXkFqcGc@._V1_SX300.jpg,2019.0,7.7,76,0.35121951219512193,english,"April 19, 2019"
justin timberlake + the tennessee kids,concert film,"documentary, musical","movie title is justin timberlake + the tennessee kids. genre is documentary, musical. language is english.",https://m.media-amazon.com/images/M/MV5BOGQyNzRkNWItOWRmOS00YTk0LWIyYWYtZDcxMGIyMmQwNTU0XkEyXkFqcGc@._V1_SX300.jpg,2016.0,7.7,90,0.4195121951219512,english,"October 12, 2016"
road to roma,"making, of",other,movie title is road to roma. genre is other. language is spanish.,https://m.media-amazon.com/images/M/MV5BZmNkZTMwMGYtZTcyOC00YjM1LThlNWUtZGZjYjhjYTc3NTdiXkEyXkFqcGc@._V1_SX300.jpg,2020.0,7.7,72,0.3317073170731707,spanish,"February 11, 2020"
roma,drama,drama,movie title is roma. genre is drama. language is spanish.,https://m.media-amazon.com/images/M/MV5BMTU0OTc3ODk4Ml5BMl5BanBnXkFtZTgwMzM4NzI5NjM@._V1_SX300.jpg,2018.0,7.7,135,0.6390243902439025,spanish,"December 14, 2018"
if anything happens i love you,"animation, short",animation,movie title is if anything happens i love you. genre is animation. language is english.,https://m.media-amazon.com/images/M/MV5BNDhjZTRmYjUtNDI1NS00Y2NiLTgxYTQtMzk2NDE1ZGIxZmFkXkEyXkFqcGc@._V1_SX300.jpg,2020.0,7.8,12,0.03902439024390243,english,"November 20, 2020"
the irishman,crime drama,drama,movie title is the irishman. genre is drama. language is english.,https://m.media-amazon.com/images/M/MV5BMTY2YThkNmQtOWJhYy00ZDc3LWEzOGEtMmQwNzM0YjFmZWIyXkEyXkFqcGc@._V1_SX300.jpg,2019.0,7.8,209,1.0,english,"November 27, 2019"
the trial of the chicago 7,drama,drama,movie title is the trial of the chicago 7. genre is drama. language is english.,https://m.media-amazon.com/images/M/MV5BZjY2ZGFlOTgtOGQ1MS00YWJhLWIyZjQtNWNmNTQ0YTk0MTZjXkEyXkFqcGc@._V1_SX300.jpg,2020.0,7.8,130,0.6146341463414634,english,"October 16, 2020"
a secret love,documentary,documentary,movie title is a secret love. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BY2Q3ZWU2N2YtMThkZi00YWJmLTg5MzUtN2IxZDg0OGU5MDI3XkEyXkFqcGc@._V1_SX300.jpg,2020.0,7.9,82,0.3804878048780488,english,"April 29, 2020"
icarus,documentary,documentary,movie title is icarus. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BNGE4M2MxOWUtYmY2ZC00ZWYxLWIxZTAtNTNjYTZmYmUyOGY2XkEyXkFqcGc@._V1_SX300.jpg,2017.0,7.9,120,0.5658536585365853,english,"August 4, 2017"
marriage story,drama,drama,movie title is marriage story. genre is drama. language is english.,https://m.media-amazon.com/images/M/MV5BNmE0OWJlM2MtNzhmMi00YmQyLTlmY2EtZmUzNzBiNGRlN2JkXkEyXkFqcGc@._V1_SX300.jpg,2019.0,7.9,136,0.6439024390243903,english,"December 6, 2019"
the ivory game,documentary,documentary,movie title is the ivory game. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BNTY4OTQ3NDIwMF5BMl5BanBnXkFtZTgwOTk4MzkzMDI@._V1_SX300.jpg,2016.0,7.9,112,0.526829268292683,english,"November 4, 2016"
chasing coral,documentary,documentary,movie title is chasing coral. genre is documentary. language is english.,https://m.media-amazon.com/images/M/MV5BNjNjZDdlMGQtYTUxZi00OWZmLWJkYzItM2ZkOWM0Y2ZhZDQxXkEyXkFqcGc@._V1_SX300.jpg,2017.0,8.1,89,0.4146341463414634,english,"July 14, 2017"
